Cod_Loc,IdProvincia,IdDepartamento,Observaciones,categoria,subcategoria,provincia,localidad,nombre,direccion,piso,CP,cod_area,telefono,Mail,Web,Latitud,Longitud,TipoLatitudLongitud,Info_adicional,fuente,jurisdiccion,año_inauguracion,actualizacion
82007010,82,82007,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Armstrong,Museo Histórico Municipal Enrico Orsetti,Bv. Pte. Perón 1674,,S2508APU,3471,460 555,,,-327.870.670,-616.054.550,Localización precisa,,DNPyM,Municipal,,2017
82084070,82,82084,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Arroyo Seco,Museo Público Municipal De Arroyo Seco,9 de Julio y Bv. Mansueto Maiorano (Est. Ferroviaria),,2128,3402,426 790,,,-331.584.240,-605.101.220,Localización precisa,,DNPyM,Municipal,1997,2017
82014020,82,82014,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Arteaga,Museo Regional De Arteaga,Estación Ferroviaria,,2187,3467,450 252,,,-330.935.340,-617.916.830,Localización precisa,,DNPyM,Municipal,1997,2017
82105030,82,82105,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Barrancas,Museo Histórico Y De Ciencias Vicente R. Del Pópolo,L. N. Alem 726,,S2246BAL,3466,420 205,,,-322.358.830,-609.793.460,Localización precisa,,DNPyM,Comunal,,2017
82014030,82,82014,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Berabevú,Museo Histórico De Berabevú,San Martín 157,,S2639BEA,3465,494 225,,,-333.424.310,-618.625.030,Localización precisa,,DNPyM,Municipal,,2017
82014040,82,82014,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Bigand,Museo Histórico Cultural,Ex Estación Ferroviaria,,2177,,,,,-333.785.130,-611.854.810,Localización precisa,,DNPyM,Comunal,,2017
82133010,82,82133,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Calchaquí,Complejo Museológico Privado N. Y A. Rodrigo,"Ruta Nacional Nº 11, Km 673, 2",,3050,3483,470 253,,,-298.912.790,-602.804.890,Localización precisa,,DNPyM,Privada,,2017
82056030,82,82056,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Cañada de Gómez,Museo Histórico Municipal,"Ballesteros 991, Altos del Teatro Verdi",,S2500AZO,3471,426 029,,,-328.190.950,-613.899.420,Localización precisa,,DNPyM,Municipal,,2017
82119030,82,82119,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Carcarañá,Museo Regional De Carcarañá El Chingolo,Laprida 676,,S2138BCN,341,494 0060,,,-328.571.420,-611.503.980,Localización precisa,,DNPyM,Municipal,,2017
82119030,82,82119,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Carcarañá,Museo De La Ciudad,Roca 1310,,S2138CTD,341,494 0060,,,-328.577.920,-611.513.590,Localización precisa,,DNPyM,Municipal,,2017
82126020,82,82126,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Carlos Pellegrini,Museo Histórico Comunal Carlos Pellegrini,Bv. Alsina y Nicolás Lavalle,,2453,3401,480 065,,,-320.550.900,-617.889.210,Localización precisa,,DNPyM,Municipal,,2017
82014050,82,82014,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Casilda,Museo Particular De Antropología E Historia Natural Los Desmochados,Remedios de Escalada 1321,,S2170FMM,3464,422 362,,,-330.371.280,-611.599.600,Localización precisa,,DNPyM,Privada,1994,2017
82014050,82,82014,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Casilda,Museo Y Archivo Histórico Municipal Don Santos F. Tosticarelli,Ovidio Lagos 1206,,S2170EYP,3464,426 535,gestion@casilda.datacopl.com.ar,,-330.516.190,-611.588.990,Localización precisa,,DNPyM,Municipal,1959,2017
82035010,82,82035,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Cayasta,Ruinas De Santa Fe La Vieja Y Museo Fundacional Argentina,Ruta Prov. N° 1 Km 78,,3001,3405,493 056,,,-311.968.980,-601.593.020,Localización precisa,,DNPyM,Provincial,,2017
82091060,82,82091,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Ceres,Museo Regional De Ceres,Sarmiento 140,,S2340CWD,3491,420 659,,,-298.848.140,-619.452.020,Localización precisa,,DNPyM,Municipal,,2017
82014070,82,82014,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Chañar Ladeado,Museo Comunal De Chañar Ladeado,Italia y Belgrano,,2643,3468,482 207,,,-333.281.400,-620.407.880,Localización precisa,,DNPyM,Comunal,,2017
82105090,82,82105,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Coronda,Museo Municipal José Manuel Maciel,Sarmiento y 25 de Mayo,,2240,342,491 1370,,,-319.780.750,-609.201.190,Localización precisa,,DNPyM,Municipal,1982,2017
82056070,82,82056,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Correa,Museo Regional Y Archivo Histórico De Correa,Molina 1461,,S2506AYQ,3471,492 128,,,-328.508.250,-612.541.810,Localización precisa,,DNPyM,Comunal,,2017
82126070,82,82126,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,El Trébol,Museo Municipal El Trébol,Avda. Libertad 200,,S2535AJO,3401,420 316,,,-322.054.470,-617.028.650,Localización precisa,,DNPyM,Municipal,1997,2017
82070050,82,82070,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Esperanza,Museo De La Colonización,Lehmann 1566,,S3080INZ,3496,427 383,museoesperanza@esperanza.gov.ar,,-314.505.120,-609.315.250,Localización precisa,,DNPyM,Municipal,1972,2017
82070050,82,82070,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Esperanza,Museo De La Máquina Agrícola,"Maestro Donnet S/N, Parque de la Agricultura",,3080,3496,420 09 INT 131,museoesperanza@esperanza.gov.ar,,-314.472.610,-609.184.380,Localización precisa,,DNPyM,Municipal,1980,2017
82028080,82,82028,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Firmat,Museo Municipal De Firmat,San Martín 1550,,S2630FXX,3465,423 520,,,-334.572.950,-614.908.590,Localización precisa,,DNPyM,Municipal,,2017
82070070,82,82070,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Franck,Museo Particular Los Abuelos,Urquiza 2557,,S3009BJA,,,,,-315.867.440,-609.397.950,Localización precisa,,DNPyM,Privada,1983,2017
82084140,82,82084,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Funes,Museo Liceo Aeronáutico Militar,Av. Fuerza Aérea 1901,,2132,341,493 1278,,,-329.293.860,-608.152.920,Localización precisa,,DNPyM,Nacional,,2017
82084140,82,82084,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Funes,Museo Ferroviario Y De La Ciudad De Funes Juan Murray,Tomás de la Torre 1726,,S2132ASB,341,493 6013,,,-329.173.710,-608.115.270,Localización precisa,,DNPyM,Municipal,2007,2017
82105130,82,82105,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Gálvez,Museo Municipal De Artes Visuales Orlando Ruffinengo,Rivadavia 781,,S2252HQE,3404,480 870,museoruffinengo@galvez.gov.ar,,-320.299.190,-612.191.010,Localización precisa,,DNPyM,Municipal,,2017
82112050,82,82112,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Gobernador Crespo,Museo Histórico Regional Sebastián J. Puig,Belgrano S/N,,3044,,,,,-303.594.570,-604.038.770,Localización precisa,,DNPyM,Comunal,,2017
82035020,82,82035,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Helvecia,Museo Histórico De Helvecia Doña Eulogia María Encina De Antille,Entre Ríos 807,,S3003ALG,3405,470 054,,,-311.013.680,-600.887.130,Localización precisa,,DNPyM,Privada,,2017
82070100,82,82070,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Humboldt,Museo Histórico De La Colonia Humboldt,Avda. Libertad 2180,,S3081ATO,3496,480 247,,,-314.005.000,-610.844.580,Localización precisa,,DNPyM,Privada,1993,2017
82112060,82,82112,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,La Criolla,Museo Comunal,Nicolás Nitri S/N,,3052,3498,495 214,,,-302.286.260,-603.664.890,Localización precisa,,DNPyM,Comunal,2001,2017
82133090,82,82133,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,La Gallareta,Museo Histórico La Forestal De La Gallareta,Rivadavia S/N,,3057,3483,496 125,,,-295.879.740,-603.799.330,Localización precisa,,DNPyM,Comunal,,2017
82091170,82,82091,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Las Palmeras,Museo Paseo De Los Recuerdos,Paseo de la Estación S/N,,S2326XAD,3409,491 009,,,-306.350.960,-616.276.950,Localización precisa,,DNPyM,Comunal,,2017
82007030,82,82007,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Las Parejas,Museo Y Archivo Del Centenario,Cortada 13 Bis (Entre Calle 11 y Avda. 13),,2505,3471,471 666,,,-326.850.980,-615.185.550,Localización precisa,,DNPyM,Municipal,2001,2017
82007040,82,82007,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Las Rosas,Museo Criollo Francisco Scutella,Lavalle 956,,S2520BZT,3471,452 594,,,-324.763.090,-615.854.450,Localización precisa,,DNPyM,Privada,,2017
82007040,82,82007,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Las Rosas,Museo Municipal Centenario,"Bv. Kemmis 1000, Predio Estación Ferrocarril",,S2520AQU,3471,452 235,,,-324.809.920,-615.747.780,Localización precisa,,DNPyM,Municipal,,2017
82063090,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Llambi Campbell,Museo Del Pueblo,Gral. Urquiza 338,,S3036AJH,3497,420 029,,,-311.887.050,-607.484.650,Localización precisa,,DNPyM,Comunal,,2017
82063090,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Llambi Campbell,Museo Rio Salado,Zona Rural,,3036,,,,,-311.887.050,-607.484.650,Localización precisa,,DNPyM,Comunal,,2017
82042170,82,82042,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Maggiolo,Museo Dr. Reynaldo Laboureau,Carreras 627,,S2622AEI,3462,492 278,,,-337.268.090,-622.478.030,Localización precisa,,DNPyM,Comunal,,2017
82126120,82,82126,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,María Susana,Museo De La Colonia Y Las Comunicaciones De Estación Matilde,Bv. San Martín S/N,,3013,3401,467 150,,,-322.679.080,-619.009.930,Localización precisa,,DNPyM,Comunal,,2017
82070150,82,82070,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Matilde,Museo Histórico E Interactivo Del Trigo Al Pan,"Bv. San Martín, Esq. Italia (Estación)",,S3013XAD,342,499 3118,,,-317.956.480,-609.817.880,Localización precisa,,DNPyM,Privada,,2017
82091180,82,82091,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Moisés Ville,Museo Histórico Comunal Y De La Colonización Judía Rabino Aarón Halevi Goldman,25 de mayo 0188,,S2313AAD,3409,420 665,museo_mv@interclass.com.ar,www.museomoisesville.com.ar,-307.115.370,-614.720.490,Localización precisa,,DNPyM,Comunal,1989,2017
82063100,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Monte Vera,Museo Histórico Regional,Santiago del Estero 1128,,S3030AUB,342,490 4052,,,-315.136.280,-606.759.770,Localización precisa,,DNPyM,Municipal,,2017
82028170,82,82028,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Peyrano,Museo Comunal 30 De Julio,Av. Centenario 1005,,S2113ABG,3460,470 101,,,-335.386.200,-608.007.290,Localización precisa,,DNPyM,Comunal,,2017
82084230,82,82084,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Pueblo Esther,Museo Piedras Blancas,Castelli 1630,,2126,341,463 2485,,,-330.660.330,-605.833.820,Localización precisa,,DNPyM,Privada,,2017
82021310,82,82021,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rafaela,Museo Privado Polifacético,Urquiza 154,,S2300LND,3492,432 451,,,-312.532.540,-614.814.610,Localización precisa,,DNPyM,Privada,,2017
82021310,82,82021,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rafaela,Museo Y Biblioteca De La Música Y El Sonido,Av. Hipólito Irigoyen 1653,,S2300MAD,3492,432 838,,,-312.771.630,-614.973.560,Localización precisa,,DNPyM,Privada,,2017
82021310,82,82021,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rafaela,Colección De Arte Precolombino Arminio Weiss,Bv. Santa Fe y 9 de Julio,,S2300KTA,3492,435 050,muhisraf@santafe.com.ar,,-312.529.000,-614.907.000,Localización precisa,,DNPyM,Municipal,,2017
82021310,82,82021,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rafaela,Museo Histórico Municipal De Rafaela,9 de Julio y Bv. Santa fe,,S2300MHA,3492,435 050,,,-312.527.930,-614.906.400,Localización precisa,,DNPyM,Municipal,1998,2017
82021310,82,82021,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rafaela,Museo De La Fotografía Del Foto Cine Club Rafaela,Sarmiento 530,,S2300QVL,3492,431 983,muisraf@arnet.com.ar,,-312.518.000,-614.856.000,Localización precisa,,DNPyM,Municipal,1998,2017
82021310,82,82021,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rafaela,Museo Municipal De Arte Dr. Urbano Poggi,Sarmiento 530,,S2300QVL,3492,431 983,,,-312.518.000,-614.855.000,Localización precisa,,DNPyM,Municipal,1998,2017
82021310,82,82021,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rafaela,Museo Municipal Usina Del Pueblo,Av. Santa Fe 1633,,S2300KUD,3492,502 016,museousina@rafaela.gov.ar,,-312.556.000,-614.741.000,Localización precisa,,DNPyM,Municipal,2003,2017
82049180,82,82049,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Reconquista,Museo Municipal De Artes De Reconquista,Patricio Diez 716 (Esq. Obligado),,S3560FUP,3482,471 704,,,-291.443.600,-596.447.570,Localización precisa,,DNPyM,Municipal,,2017
82049180,82,82049,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Reconquista,Museo Histórico De La Ciudad De Reconquista,Bv. España y Roca,,3560,3482,15 580 877,,,-291.547.880,-596.450.960,Localización precisa,,DNPyM,Municipal,,2017
82049180,82,82049,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Reconquista,Museo Municipal De Arqueología Y Paleontología,Mitre y Olessio S/N,,3560,3482,425 117,,,-291.447.850,-596.498.560,Localización precisa,,DNPyM,Municipal,1970,2017
82098050,82,82098,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Romang,Museo De La Colonización Cuatro Gaspares,"Urquiza S/N, Entre Gaspar Kaufmann y Samuel Sager",,3555,3482,496 042,,,-295.043.130,-597.485.990,Localización precisa,,DNPyM,Comunal,,2017
82084270,82,82084,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Macro (Museo De Arte Contemporáneo De Rosario),Bv. Oroño y el Río Paraná,,2000,341,480 4981,,,-329.300.530,-606.508.260,Localización precisa,,DNPyM,Municipal,,2017
82084270,82,82084,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo De La Memoria,Av. Aristóbulo del Valle y Callao,,S2000AAT,341,480 4511 INT. 231,,,-329.308.090,-606.572.310,Localización precisa,,DNPyM,Municipal,,2017
82084270,82,82084,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo Ferroviario Mario Mayo,Paraná y 3 de Febrero. Estación Rosario Oeste,,2000,,,,,-329.434.270,-606.925.710,Localización precisa,,DNPyM,Privada,,2017
82084270,82,82084,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo Del Correo,Córdoba 721,,S2000AWG,341,420 0768,,,-329.475.710,-606.330.670,Localización precisa,,DNPyM,Mixta: Municipal/Privada,,2017
82084270,82,82084,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo Privado El Paraná Y Las Islas,"Estación Fluvial de Rosario, Av. Belgrano y Raúl Domínguez",,2000,341,485 5665,,,-329.492.080,-606.264.890,Localización precisa,,DNPyM,Privada,,2017
82084270,82,82084,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo De Arte Sacro Eduardo Amanzacio Barnes,Laprida 1235 (Subsuelo del Teatro el Círculo),,S2000CFO,341,448 3784,,,-329.527.410,-606.353.720,Localización precisa,,DNPyM,Privada,,2017
82084270,82,82084,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo De La Ciudad,"Bv. Oroño 2300, Parque de la Independencia",,2000,341,480 8665,,,-329.612.410,-606.578.030,Localización precisa,,DNPyM,Municipal,,2017
82084270,82,82084,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo Provincial De Ciencias Naturales Dr. Ángel Gallardo,San Lorenzo 1949,,S2000ARY,341,472 1449,museogallardo@yahoo.com.ar,,-329.420.000,-606.494.000,Localización precisa,,DNPyM,Provincial,,2017
82084270,82,82084,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo Municipal De Bellas Artes Juan B. Castagnino,Avda. Pellegrini 2202,,S2000QDN,341,480 2642,info@museocastagnino.org.ar,,-329.542.000,-606.561.000,Localización precisa,,DNPyM,Municipal,1943,2017
82084270,82,82084,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo Histórico Provincial Dr. Julio Marc,Lasaga 1955,,2000,341,472 1457,,,-329.558.880,-606.595.240,Localización precisa,,DNPyM,Provincial,1943,2017
82084270,82,82084,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo Municipal De Arte Decorativo Firma Y Odilo Estévez,Santa Fe 748,,S2000ATH,341,480 2547,museoestevez@rosario.gov.ar,,-329.467.000,-606.331.000,Localización precisa,,DNPyM,Municipal,1972,2017
82084270,82,82084,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo De Ciencias Morfológicas Dr. Juan Carlos Fajardo.,"Santa Fe 3100, 2 Piso, Ala Oeste, Facultad de Medicina",,S2000KTR,341,480 4558,,,-329.399.700,-606.651.400,Localización precisa,,DNPyM,Nacional,1983,2017
82084270,82,82084,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo De La Partitura Histórica,Dorrego 2180,,S2000GEJ,341,823 620,,,-329.608.270,-606.534.200,Localización precisa,,DNPyM,Privada,1987,2017
82084270,82,82084,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo Experimental De Ciencias,"Planetario y Observatorio Astronómico, Parque Urquiza",,2000,341,480 2533,,,-329.595.610,-606.240.610,Localización precisa,,DNPyM,Municipal,1987,2017
82084270,82,82084,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo De La Memoria,Córdoba 2019,,S2000AXG,341,4802 0260,,,-329.443.120,-606.507.230,Localización precisa,,DNPyM,Municipal,2010,2017
82028180,82,82028,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rueda,Museo Histórico Ferroviario Escribano Alfredo Rueda,Gral. San Martin y J.J.Urquiza,,S2109XAA,3400,496 020,comunarueda@arnet.com.ar,www.primaverasobrerueda.com.ar,-333.382.530,-604.608.670,Localización precisa,,DNPyM,Municipal,1999,2017
82042220,82,82042,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rufino,Museo Y Archivo Histórico Municipal De Rufino,Santa Fe 159,,S6100FOC,3382,421 256,,,-342.619.480,-627.191.420,Localización precisa,,DNPyM,Municipal,,2017
82070220,82,82070,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Agustín,Museo Histórico Regional De San Agustín,"25 de Mayo 1601, Zona Rural",,3017,342,490 7021,,,-316.872.120,-609.412.980,Localización precisa,,DNPyM,Privada,,2017
82049190,82,82049,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Antonio de Obligado,Museo Histórico Y Religioso Fray Hermete Constanzi,Calle Nº 8 (Al Lado de la Iglesia),,S3587XAA,,,,,-283.848.550,-592.645.880,Localización precisa,,DNPyM,Comunal,,2017
82070230,82,82070,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Carlos Centro,Museo Histórico De La Colonia San Carlos,San Martín 550,,S3013CQS,3404,422 047,,,-329.419.270,-606.741.360,Localización precisa,,DNPyM,Municipal,1978,2017
82070240,82,82070,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Carlos Norte,Museo Pedroniano,Fermín Laprade 420,,S3010AIJ,3404,456 137,,,-316.740.630,-610.744.350,Localización precisa,,DNPyM,Comunal,,2017
82091220,82,82091,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Cristóbal,Museo Histórico Municipal De San Cristóbal,J. M. Bullo 1425,,S3070DRK,3408,423 110,,,-303.141.560,-612.386.220,Localización precisa,,DNPyM,Municipal,,2017
82091220,82,82091,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Cristóbal,Museo De Ciencias Naturales Del Departamento San Cristóbal,Hipólito Irigoyen y Dr. Gerónimo Lassaga,,3070,3408,422 123 INT. 126,,,-303.141.560,-612.386.220,Localización precisa,,DNPyM,Privada,1985,2017
82091230,82,82091,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Guillermo,Museo Comunal Regional De San Guillermo,Independencia S/N,,2347,3562,466 881,,,-303.626.750,-619.177.920,Localización precisa,,DNPyM,Comunal,,2017
82098060,82,82098,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Javier,Museo Batalla Del Mbororé,Plaza de los Jesuitas,,3357,3754,482 488,,,-278.678.450,-551.348.170,Localización precisa,,DNPyM,Municipal,,2017
82098060,82,82098,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Javier,Museo San Francisco Javier,"9 de Julio 873, Esquina Alvear",,S3005ABE,3405,424 254,,,-305.846.670,-599.314.010,Localización precisa,,DNPyM,Privada,,2017
82070260,82,82070,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Jerónimo del Sauce,Museo Pbro. Guillermo Lagger,Santa Fe 689,,S3012APK,3404,495 060,,,-316.094.690,-611.409.680,Localización precisa,,DNPyM,Privada,1987,2017
82070270,82,82070,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Jerónimo Norte,Museo Histórico Lorenzo Bodenmann,Guillermo Tell 790,,S3015AVP,3404,460 251,,,-315.569.730,-610.784.950,Localización precisa,,DNPyM,Comunal,,2017
82126140,82,82126,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Jorge,Museo Aurelio Genovese,Av. 25 de Mayo 810,,S2452AYU,3406,407 430,,,-319.023.300,-618.555.980,Localización precisa,,DNPyM,Municipal,,2017
82126140,82,82126,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Jorge,Museo De La Ciudad,Bv. 25 de Mayo 810,,S2452AYU,3406,441 557,,,-319.023.300,-618.555.980,Localización precisa,,DNPyM,Municipal,,2017
82014120,82,82014,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San José de la Esquina,Museo Comunal Guardia De La Esquina,Rivadavia 434,,S2185CKJ,3467,461 015,,,-331.111.990,-617.035.680,Localización precisa,,DNPyM,Municipal,1972,2017
82063160,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San José del Rincón,Museo Regional Y Tradicional De La Costa,San Martín 1401,,S3089BDI,342,970 416,,,-316.058.000,-605.680.000,Localización precisa,,DNPyM,Comunal,1980,2017
82119130,82,82119,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Lorenzo,Museo Histórico Conventual San Carlos,Belgrano 430,,S2200CNH,3476,424 774,,,-327.469.000,-607.312.000,Localización precisa,,DNPyM,Privada,1949,2017
82021350,82,82021,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Clara de Saguier,Museo Rafael Escriña,Av. Sarmiento S/N,,2405,,,,,-313.398.020,-618.181.480,Localización precisa,,DNPyM,,,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Observatorio Astronómico Code - Centro De Observaciones Del Espacio De Santa Fe,Av. Almirante Brown 4998 (Costanera),,S3002GVP,342,455 0608,,,-316.261.960,-606.788.160,Localización precisa,,DNPyM,Privada,,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo De Arte Contemporáneo - Mac,Bv. Gálvez 1578,,S3000ACU,342,457 5103,,,-316.378.010,-606.919.360,Localización precisa,,DNPyM,Nacional,,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Ferroviario,San Luis 2950,,S3000GBJ,342,469 3217,,,-316.424.950,-607.017.790,Localización precisa,,DNPyM,Municipal,,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo De La Cervecería Santa Fe,Calchines 1401,,S3000AYG,342,450 2234,,,-316.430.390,-606.915.590,Localización precisa,,DNPyM,Privada,,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Judío Hinenu,1 de mayo 2152,,S3000FJZ,342,455 8119,,,-316.500.890,-607.115.520,Localización precisa,,DNPyM,Privada,,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Teatro Municipal 1° De Mayo Y Museo Del Teatro,San Martín 2020,,S3000FRT,342,457 1884,,,-316.523.340,-607.081.370,Localización precisa,,DNPyM,Municipal,,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Y Biblioteca Peniteciaria,San Jerónimo 1168,,S3000FPB,342,459 877,,,-316.614.390,-607.123.070,Localización precisa,,DNPyM,Provincial,,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Del Médico Del Colegio Médico De La 1° Circ. De Santa Fe,9 de julio 2464,,S3000FNB,342,452 0312,,,-316.466.000,-607.095.000,Localización precisa,,DNPyM,Privada,1995,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo De Artes Visuales Sor Josefa Díaz Clucellas,San Martín 2068,,S3000FRT,342,457 1886,,,-316.518.000,-607.084.000,Localización precisa,,DNPyM,Municipal,1905,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Etnográfico Y Colonial Juan De Garay,25 de Mayo 1470 (Paseo de Las Culturas),,3000,342,457 3550,,,-316.500.000,-607.167.000,Localización precisa,,DNPyM,Provincial,1905,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Provincial De Ciencias Naturales Florentino Ameghino,Primera Junta 2859,,S3000CDI,342,457 3770,ameghino.santafe@gmail.com,www.unl.edu.ar/santafe/museocn.htm,-316.471.000,-607.104.000,Localización precisa,,DNPyM,Provincial,1914,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Provincial De Bellas Artes Rosa Galisteo De Rodríguez,4 de enero 1510,,S3000FHN,342,459 6142,,,-316.571.000,-607.154.000,Localización precisa,,DNPyM,Provincial,1922,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Histórico Provincial De Santa Fe Brig. Estanislao López,San Martín 1490,,S3000FRH,342,457 3529,muhistsf@ceride.gov.ar,,-316.579.000,-607.103.000,Localización precisa,,DNPyM,Provincial,1943,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Histórico San Francisco,Amenábar 2557,,3000,342,459 3303,,,-316.591.000,-607.105.000,Localización precisa,,DNPyM,Privada,1946,2017
